customer_id,age,gender,tenure_months,monthly_charges,total_charges,contract_type,payment_method,internet_service,online_security,tech_support,num_support_calls,avg_session_duration,churn
1677,62,Male,39,88.56229733210758,6679.093722765579,Two year,Electronic check,No,No,No internet,8,101.33715082996132,0
1678,59,Male,28,40.84993739967727,2803.588917908446,Two year,Credit card,DSL,Yes,Yes,3,107.33996858825644,0
1679,61,Male,30,113.00940419677616,1475.0037797837742,Month-to-month,Mailed check,No,No internet,No,0,178.99772153532905,0
1680,19,Male,37,111.2988205529258,4459.300388084937,Two year,Bank transfer,Fiber optic,Yes,No internet,9,35.92742816092206,0
1681,52,Male,67,145.7036810034002,7565.673148528386,Month-to-month,Bank transfer,No,Yes,No internet,6,121.65530304894169,0
1682,59,Female,43,59.024983959736375,4191.169991530936,One year,Mailed check,DSL,No,No,6,87.9859865290476,0
1683,51,Male,52,118.33791192777913,6672.1061755441015,Month-to-month,Credit card,DSL,No internet,Yes,4,56.22183123095926,0
1684,47,Male,56,76.42848395569177,6080.553230242161,One year,Mailed check,Fiber optic,No,No internet,4,127.90261458270368,0
1685,30,Male,68,92.60146291009754,4194.8132173776685,One year,Credit card,No,No,No,0,123.59617723249998,0
1686,30,Male,9,126.13900122807256,5215.682743462038,Month-to-month,Bank transfer,Fiber optic,No,Yes,2,155.60416838100014,0
1687,35,Male,23,48.85935585246683,3312.7734543636025,One year,Electronic check,Fiber optic,Yes,No internet,0,159.40776998170568,0
1688,49,Female,63,64.57293613856393,4291.9666438678305,One year,Credit card,DSL,Yes,No internet,6,105.50930701837048,0
1689,49,Female,61,120.5301271256876,4107.557466796014,Month-to-month,Electronic check,DSL,Yes,No internet,4,65.34733623151197,0
1690,52,Male,40,94.15952898742192,5701.9718673664065,Month-to-month,Bank transfer,DSL,No internet,No internet,3,100.02867657448466,1
1691,56,Female,44,32.01497919765913,3338.8524229146333,Month-to-month,Electronic check,Fiber optic,No,No internet,6,71.07337153948669,1
1692,63,Male,24,75.9241626812067,888.1602687149064,One year,Electronic check,DSL,Yes,Yes,8,57.15053428503394,0
1693,69,Female,51,96.26233068649212,6330.80523022762,Two year,Mailed check,DSL,No,No,5,103.76781422211833,0
1694,46,Female,58,138.23725113785684,5510.338726292839,One year,Electronic check,Fiber optic,No,No internet,8,121.84880960772179,1
1695,66,Male,33,44.50344649202303,7605.975298113187,Month-to-month,Bank transfer,No,No,No,5,110.39711877476701,0
1696,46,Female,16,124.77388588907277,3486.8577891981163,Month-to-month,Credit card,Fiber optic,No,No,9,172.25131863176432,1
1697,61,Female,22,36.981182799956876,717.8246895976482,Month-to-month,Electronic check,Fiber optic,No,No,8,60.76814015417403,0
1698,33,Male,57,51.490635809854936,1060.7899922696195,Two year,Credit card,No,Yes,Yes,5,73.29808645929461,0
1699,61,Male,62,51.634704853715995,6209.224391304316,Month-to-month,Mailed check,DSL,No internet,No,8,123.49927994800413,1
1700,64,Female,71,134.07229546814824,635.2825339509553,Month-to-month,Bank transfer,DSL,No internet,No,2,112.06096667561317,1
1701,27,Female,70,45.87229996194832,7271.826544941355,One year,Bank transfer,Fiber optic,No internet,No,4,10.3167755073518,0
1702,47,Female,30,122.30489450810317,2325.0358792319644,Two year,Credit card,Fiber optic,No internet,No internet,4,63.088529649546004,0
1703,42,Male,23,80.0348494225506,7201.144420576666,Month-to-month,Bank transfer,Fiber optic,No,No internet,9,53.13951491966837,0
1704,56,Female,32,149.8817998136504,6210.704105527474,Month-to-month,Mailed check,DSL,Yes,No,7,152.78553072982265,0
1705,37,Female,57,129.0818948247737,6982.4881867043505,One year,Credit card,Fiber optic,Yes,Yes,6,157.26228425043794,0
1706,22,Female,9,116.16140747821633,1790.9135649827292,One year,Bank transfer,Fiber optic,No,No internet,1,58.2618339752969,1
1707,18,Male,31,133.1944198647854,4805.978616927189,Month-to-month,Mailed check,DSL,No,No internet,1,27.352096116681185,1
1708,47,Male,71,102.42395103865437,839.3541433721384,One year,Mailed check,Fiber optic,Yes,No,6,44.8843309999789,0
1709,66,Male,9,129.6747933487047,1698.01806356107,One year,Electronic check,DSL,Yes,No,9,40.01662781624002,0
1710,20,Male,13,53.94649015698926,2548.2275959644207,Two year,Bank transfer,No,No internet,Yes,9,50.36401107846524,0
1711,62,Female,58,32.701417443139746,5952.419472929182,Month-to-month,Credit card,No,No internet,No internet,3,49.889633390560604,0
1712,31,Male,3,100.07116092126694,295.24359716901813,Month-to-month,Electronic check,No,No internet,No,5,91.57257031316547,0
1713,47,Female,35,76.50975104626619,7234.626534689878,One year,Credit card,No,Yes,No internet,8,64.33903472538597,1
1714,67,Female,21,75.43730338801615,659.3477583320815,One year,Electronic check,DSL,No internet,No,9,105.16969764542546,0
1715,21,Female,64,88.47722081590601,3074.2725432225543,One year,Mailed check,No,Yes,No,3,68.50288613794305,0
1716,35,Female,52,66.97973950352053,740.6080637958146,One year,Electronic check,Fiber optic,Yes,Yes,6,148.495078094096,1
1717,54,Male,34,101.38773908756778,6174.845960516653,Month-to-month,Electronic check,Fiber optic,No,No internet,8,171.6347212232354,0
1718,42,Male,35,23.97388775519189,1216.3882898817785,Month-to-month,Electronic check,DSL,Yes,No internet,0,78.66613707035421,0
1719,65,Male,15,146.0858744446292,7089.579591073415,Month-to-month,Bank transfer,No,No,No,9,18.40965091371433,1
1720,18,Male,6,140.21216896592415,4288.753694073056,Two year,Electronic check,DSL,No,Yes,1,50.7283020525327,1
1721,63,Male,32,141.58512113565138,7592.935273697629,Month-to-month,Mailed check,DSL,Yes,Yes,8,27.31588791451709,1
1722,32,Female,52,67.45045442588338,2393.851211184743,Month-to-month,Credit card,No,Yes,Yes,4,68.60986466819415,0
1723,26,Male,28,89.14582449568297,3689.097599839289,Month-to-month,Bank transfer,Fiber optic,No internet,No internet,3,119.66941981062882,0
1724,32,Male,64,144.0369783974848,5584.551002403666,Two year,Mailed check,Fiber optic,Yes,No,6,98.21434452056681,0
1725,66,Male,19,137.30498733558625,6672.1151693105885,Two year,Bank transfer,Fiber optic,No internet,No,4,51.288865264698536,0
1726,41,Male,15,122.73178186714915,3428.7209931902935,Two year,Credit card,DSL,No internet,Yes,0,140.43403894925163,0
1727,21,Female,6,72.95310668018702,7150.217052784597,Month-to-month,Credit card,Fiber optic,Yes,Yes,8,32.35172399455395,1
1728,29,Female,38,93.36409901368255,1032.0989457627225,One year,Credit card,DSL,No internet,Yes,7,48.79331577119919,0
1729,54,Female,26,123.0786216481642,5698.609278599753,Month-to-month,Bank transfer,No,No,No internet,2,124.92801560075472,0
1730,54,Female,51,55.491559420204126,2850.7719594879172,Month-to-month,Bank transfer,Fiber optic,No,No,9,43.529845737107365,0
1731,60,Female,53,101.43841786965447,900.550324647516,Month-to-month,Credit card,No,Yes,Yes,2,125.38966169936018,0
1732,23,Male,56,127.63146223074139,3154.64999873583,Month-to-month,Credit card,Fiber optic,Yes,Yes,2,176.0800295503455,0
1733,56,Female,59,111.96912292527718,7053.703433435986,One year,Mailed check,Fiber optic,Yes,No,6,151.33005882334604,0
1734,63,Female,70,82.3324820548301,7846.217583180256,Two year,Credit card,Fiber optic,No,No internet,1,37.20179186169705,0
1735,41,Female,58,95.99908674217059,3203.1188710938127,Month-to-month,Electronic check,DSL,No internet,No internet,8,98.4847316555531,0
1736,28,Male,13,148.52782060895322,7102.689463670364,Two year,Bank transfer,DSL,No,No internet,3,81.79466578352239,0
1737,30,Male,43,98.2584133041373,4126.269888310839,Month-to-month,Mailed check,No,No internet,No,6,178.5838002496775,1
1738,51,Female,51,122.13030802242369,5764.418797545138,Month-to-month,Bank transfer,DSL,No internet,No internet,7,173.94811929589906,1
1739,42,Male,19,114.45861936909614,458.43423596320315,Month-to-month,Credit card,Fiber optic,Yes,Yes,4,31.609048971053827,1
1740,24,Male,21,111.19378001881722,4502.764578673785,Month-to-month,Electronic check,DSL,Yes,No internet,7,164.4842482427767,1
1741,69,Female,24,113.12797716482567,654.2792960668244,Month-to-month,Credit card,DSL,Yes,No,3,42.88111746653799,0
1742,21,Male,26,79.07326766659031,2222.0818610410147,One year,Bank transfer,Fiber optic,No,No internet,9,64.30675529116738,0
1743,25,Male,45,81.64082268735629,4577.833174362561,One year,Mailed check,No,No,No,1,70.07935655426039,0
1744,37,Male,28,80.8221558569017,6476.593754731276,Two year,Bank transfer,Fiber optic,No,No,2,58.75974767070966,0
1745,46,Female,29,24.323098937639053,4531.059786050893,Month-to-month,Mailed check,DSL,Yes,No internet,5,155.051444838378,0
1746,68,Female,17,51.338492943202056,7495.91317481016,One year,Electronic check,DSL,Yes,Yes,9,66.08850899898374,0
1747,62,Female,68,40.09332086448477,6501.626809849101,One year,Credit card,No,No internet,No,5,148.8455312444825,0
1748,63,Male,44,135.23785148164345,1334.2971542303108,Two year,Credit card,Fiber optic,No internet,No internet,6,179.04405880584272,1
1749,27,Female,61,55.74601763888337,3172.772036460705,Month-to-month,Electronic check,No,Yes,No,3,152.92946143059777,0
1750,60,Male,68,37.99754248052025,5381.034875723552,Two year,Bank transfer,DSL,No,No internet,7,68.84429749382969,0
1751,51,Male,25,35.56970114841504,7513.407649713392,One year,Electronic check,No,Yes,Yes,7,130.9129068801866,0
1752,43,Male,67,110.99867849178062,7902.9553630829,One year,Credit card,No,No,No,6,100.76698598848246,1
1753,58,Female,2,20.790830418944708,6129.172859906176,Month-to-month,Mailed check,No,Yes,Yes,2,143.70802326017946,0
1754,66,Female,49,81.26957222834608,4632.7775140769745,Month-to-month,Credit card,DSL,Yes,Yes,2,36.02655708986109,0
1755,20,Female,70,35.45324372776551,6077.216548930136,One year,Bank transfer,Fiber optic,No internet,Yes,1,118.48288074980366,0
1756,23,Female,26,130.45623909266766,2258.567713765187,Month-to-month,Mailed check,Fiber optic,No,Yes,6,141.5233514680949,0
1757,22,Male,27,144.59854633881957,2340.4639153510984,Month-to-month,Bank transfer,Fiber optic,No,Yes,5,139.40932701912882,0
1758,22,Female,18,144.63810010793748,5269.359834682354,Two year,Credit card,Fiber optic,Yes,No internet,6,173.81081095264287,0
1759,64,Male,54,77.45533416308001,6987.501053559292,Month-to-month,Credit card,Fiber optic,No internet,Yes,1,19.929934733334413,0
1760,40,Female,1,103.78692717652353,7761.494964493194,Month-to-month,Mailed check,No,Yes,No internet,3,68.7824927456894,1
1761,66,Female,61,97.9615377463968,2796.543346566624,One year,Bank transfer,Fiber optic,Yes,Yes,0,91.0141089045446,0
1762,26,Female,3,65.50505718017388,6392.77362250043,Month-to-month,Mailed check,Fiber optic,No,Yes,1,62.6597998266538,1
1763,52,Male,68,77.72838388466906,6827.0933617712,One year,Mailed check,Fiber optic,Yes,No,6,62.66421732432005,0
1764,37,Male,41,28.36208064032714,5023.068619948003,One year,Bank transfer,Fiber optic,No internet,No internet,4,39.941863137287484,0
1765,66,Male,37,123.44087424729334,2845.975869615127,Month-to-month,Mailed check,DSL,Yes,Yes,9,148.20173851428532,1
1766,59,Male,51,51.30445658010048,4990.7996656630285,One year,Electronic check,DSL,No internet,Yes,2,164.3717375453722,0
1767,52,Male,15,79.86855304772891,4717.1463440609505,Month-to-month,Mailed check,Fiber optic,No,Yes,1,23.99565112719759,0
1768,67,Female,8,82.48069537016372,4891.551495792278,Two year,Credit card,DSL,No,No internet,2,36.33281499891076,0
1769,35,Male,38,92.89252608967136,4992.155688923,Two year,Bank transfer,Fiber optic,Yes,No internet,3,48.83700997821504,0
1770,34,Male,56,126.3239629254517,6791.75970788639,Month-to-month,Credit card,No,No internet,No internet,9,96.52787225520875,1
1771,41,Male,47,109.94453600388746,1443.6439548119097,Two year,Electronic check,Fiber optic,No,No,9,144.4992456611644,0
1772,20,Male,10,106.19819638679496,3001.622186159828,One year,Electronic check,No,No internet,No,4,22.147439210041533,1
1773,49,Female,49,88.47691445464217,4729.41364607062,Month-to-month,Mailed check,Fiber optic,No,Yes,7,118.25820756193286,0
1774,52,Male,41,32.47424814305669,2338.2891350318487,Month-to-month,Credit card,DSL,No,No internet,8,35.387027565971366,1
1775,55,Female,30,72.26110131461198,7827.40966446391,Month-to-month,Mailed check,DSL,No internet,No internet,1,175.1477015389651,0
1776,30,Female,5,144.45119066777175,2178.8870508584005,Two year,Mailed check,No,No internet,No,2,162.7914832447961,0
1777,64,Female,71,149.42124978747282,3810.068157074685,Month-to-month,Credit card,No,No internet,Yes,3,171.42908432077783,1
1778,42,Male,31,114.96475899311937,7031.18386113324,Month-to-month,Electronic check,Fiber optic,No,No internet,6,28.04785918906037,0
1779,26,Female,52,49.57694519970386,732.5029350157873,Month-to-month,Electronic check,DSL,No internet,No internet,5,92.96618508521263,0
1780,21,Male,23,33.24578398044147,6583.43521654459,One year,Electronic check,DSL,Yes,Yes,5,38.09191638972379,0
1781,31,Male,48,73.9193666760059,4610.966114899893,Two year,Bank transfer,Fiber optic,No internet,No,9,112.06044363313826,0
1782,54,Male,40,131.35434730671363,351.2361224753963,One year,Bank transfer,Fiber optic,No,No,6,49.5656491525169,1
1783,51,Male,6,113.84235118635006,7233.011846537476,Month-to-month,Mailed check,Fiber optic,No internet,No internet,0,141.00726717272502,1
1784,28,Male,38,134.90599088034364,409.65500010037,Month-to-month,Bank transfer,No,No internet,Yes,7,119.48044211044352,1
1785,58,Female,41,100.0509209106948,4170.220590543213,Month-to-month,Bank transfer,Fiber optic,No internet,Yes,8,107.17278102883569,1
1786,20,Female,27,36.942687396660006,487.3468462888809,Month-to-month,Credit card,DSL,Yes,Yes,1,150.28861685410607,0
1787,45,Male,69,34.923475709761334,662.4807779485354,One year,Mailed check,DSL,No,No internet,0,95.04641524194132,0
1788,46,Female,57,26.240299341916806,7108.914082637346,Month-to-month,Mailed check,No,Yes,No,3,55.87479585876638,1
1789,26,Male,17,93.72039617455903,6150.021821003304,Two year,Credit card,Fiber optic,Yes,No,1,115.51993445601498,0
1790,20,Female,71,51.57521076122258,1655.8352686346425,One year,Electronic check,DSL,No,No,5,172.70064747362704,0
1791,42,Female,47,115.46987337614357,5001.696988392605,Two year,Credit card,DSL,No,No,2,112.19709176851497,0
1792,51,Female,13,109.21249166147595,6377.968590606603,Two year,Electronic check,Fiber optic,No internet,No,8,117.03530633670321,1
1793,29,Female,11,61.3543965130812,7127.766066798231,Two year,Mailed check,DSL,No,No internet,7,168.90761581414293,1
1794,59,Female,24,42.98421664032837,3799.6247220292557,Month-to-month,Mailed check,Fiber optic,No internet,No internet,6,97.59676705231664,0
1795,26,Male,4,33.312045473480154,7190.249031469513,Two year,Bank transfer,Fiber optic,Yes,No,6,179.38076849151471,0
1796,32,Male,46,115.85098559570261,4112.015574468736,One year,Bank transfer,DSL,No internet,No,6,37.14254740062283,0
1797,57,Female,18,78.55732940537132,5537.001533203759,One year,Credit card,Fiber optic,No,No internet,4,101.29677331209443,0
1798,42,Male,43,62.05888884315806,7834.331939458599,Month-to-month,Bank transfer,DSL,No internet,No,7,46.193142972444846,1
1799,22,Female,33,131.3648920548206,1964.0191346367612,Month-to-month,Mailed check,DSL,Yes,No,3,87.06548261791775,0
1800,28,Male,10,97.16971815401992,1431.3180810515773,Two year,Mailed check,DSL,No,No,4,38.997564615300575,0
1801,51,Female,59,87.34030373155598,2801.9487173251746,Month-to-month,Electronic check,Fiber optic,No,Yes,2,47.82989115938703,0
1802,41,Female,31,116.63929144683004,1398.7522794904442,Month-to-month,Bank transfer,Fiber optic,No internet,No,2,45.83600843748479,0
1803,32,Female,28,126.02580823058749,2344.886165068506,Month-to-month,Electronic check,DSL,No internet,Yes,1,64.40532763408135,1
1804,55,Male,60,109.18951020495354,5969.584054627771,Two year,Mailed check,No,No internet,No,4,32.88285586820219,0
1805,25,Male,3,77.20082141791585,3872.439883778169,Month-to-month,Bank transfer,DSL,Yes,No,1,147.58816974575274,1
1806,22,Female,55,69.30884304738437,3062.8262265097246,Two year,Electronic check,Fiber optic,Yes,No internet,9,47.5148515396763,0
1807,65,Female,14,120.31644197545128,3012.9196416787654,Month-to-month,Mailed check,Fiber optic,No,No internet,3,80.81672917437376,1
1808,43,Male,58,87.32793088323719,1636.7868017104201,Month-to-month,Electronic check,Fiber optic,No,No internet,9,12.729713499104133,0
1809,35,Male,15,111.57019020725892,3634.5504888672626,Month-to-month,Bank transfer,DSL,Yes,Yes,0,27.82986235790296,1
1810,23,Male,2,135.75184258047176,5034.620913636592,One year,Electronic check,DSL,No internet,Yes,1,162.36622307025277,0
1811,54,Male,24,139.06578251577142,1199.3231926939677,Month-to-month,Electronic check,Fiber optic,No internet,No,0,152.31723465287573,1
1812,65,Male,64,56.10303310127444,7785.221605614695,Month-to-month,Mailed check,DSL,Yes,Yes,1,152.9568169173831,0
1813,30,Female,71,44.42569353542683,3601.9212937711955,Month-to-month,Bank transfer,No,No internet,No internet,3,79.9300809333257,0
1814,45,Male,24,53.96735684378892,7588.891242336018,Month-to-month,Credit card,DSL,Yes,Yes,0,34.06023580478291,0
1815,22,Female,27,117.67833016961535,1163.8055203310632,One year,Credit card,Fiber optic,No internet,No,5,28.34206865403374,0
